mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__batch_size,param_clf__hidden_layer_sizes,param_clf__learning_rate_init,param_clf__solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
45.91344094276428,0.0,0.0628807544708252,0.0,relu,0.001,256,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.887121799844841,0.887121799844841,0.0,46
49.15316438674927,0.0,0.06321191787719727,0.0,relu,0.001,256,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8809154383242824,0.8809154383242824,0.0,73
122.25565958023071,0.0,0.17393946647644043,0.0,relu,0.001,256,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9084561675717611,0.9084561675717611,0.0,3
99.68719530105591,0.0,0.17951345443725586,0.0,relu,0.001,256,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8762606671838634,0.8762606671838634,0.0,95
48.02668023109436,0.0,0.0958397388458252,0.0,relu,0.001,256,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8770364623739333,0.8770364623739333,0.0,90
70.61464023590088,0.0,0.09466075897216797,0.0,relu,0.001,256,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8898370830100854,0.8898370830100854,0.0,37
39.96390986442566,0.0,0.06119847297668457,0.0,relu,0.01,auto,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8875096974398758,0.8875096974398758,0.0,45
40.70126390457153,0.0,0.06156563758850098,0.0,relu,0.01,auto,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8840186190845617,0.8840186190845617,0.0,59
83.89078545570374,0.0,0.15613055229187012,0.0,relu,0.01,auto,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8894491854150505,0.8894491854150505,0.0,39
86.03742337226868,0.0,0.15819787979125977,0.0,relu,0.01,auto,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.873545384018619,0.873545384018619,0.0,113
35.81608295440674,0.0,0.0648033618927002,0.0,relu,0.01,auto,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8754848719937937,0.8754848719937937,0.0,100
48.45028114318848,0.0,0.0661611557006836,0.0,relu,0.01,auto,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8716058960434445,0.8716058960434445,0.0,119
83.5060122013092,0.0,0.17107915878295898,0.0,relu,0.01,auto,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8952676493405741,0.8952676493405741,0.0,23
149.3546302318573,0.0,0.1806325912475586,0.0,relu,0.01,auto,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8809154383242824,0.8809154383242824,0.0,73
45.88094162940979,0.0,0.10294222831726074,0.0,relu,0.01,auto,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8828549262994569,0.8828549262994569,0.0,62
51.62413692474365,0.0,0.09758949279785156,0.0,relu,0.01,auto,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 'auto', 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8793638479441428,0.8793638479441428,0.0,78
53.97453784942627,0.0,0.05815887451171875,0.0,relu,0.01,128,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9018619084561675,0.9018619084561675,0.0,16
56.6545774936676,0.0,0.06139802932739258,0.0,relu,0.01,128,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.887121799844841,0.887121799844841,0.0,46
163.57178330421448,0.0,0.15421628952026367,0.0,relu,0.01,128,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9123351435221102,0.9123351435221102,0.0,1
201.30594873428345,0.0,0.16072559356689453,0.0,relu,0.01,128,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.861132660977502,0.861132660977502,0.0,130
53.08326840400696,0.0,0.06624412536621094,0.0,relu,0.01,128,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8991466252909232,0.8991466252909232,0.0,17
39.161083936691284,0.0,0.06826949119567871,0.0,relu,0.01,128,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8785880527540729,0.8785880527540729,0.0,83
